"id"	"sex"	"beep"	"pa1"	"pa2"	"pa3"	"na1"	"na2"	"na3"	"na4"
23	"female"	11	7	7	4	1	1	2	1
23	"female"	12	7	4	2	1	1	2	1
23	"female"	14	7	7	5	1	1	1	1
23	"female"	15	7	5	4	1	1	1	1
23	"female"	16	7	4	1	1	1	3	1
23	"female"	17	7	7	4	1	1	1	1
23	"female"	20	7	5	4	1	1	2	1
23	"female"	22	7	6	3	1	1	2	1
23	"female"	24	7	7	5	1	1	1	1
23	"female"	25	7	7	5	1	1	1	1
23	"female"	26	7	7	4	1	1	1	1
23	"female"	27	7	6	5	1	1	3	1
23	"female"	28	7	5	2	1	1	1	1
23	"female"	29	7	6	2	1	1	2	1
23	"female"	30	7	7	5	1	1	2	1
23	"female"	31	7	6	2	1	1	1	1
23	"female"	32	6	5	2	1	1	2	1
23	"female"	34	7	7	4	1	1	1	1
23	"female"	36	7	7	7	1	1	1	1
23	"female"	37	7	7	5	1	1	1	1
23	"female"	38	7	5	3	1	1	2	1
23	"female"	39	7	7	3	1	1	2	1
23	"female"	40	7	6	4	1	2	1	1
24	"male"	2	6	4	2	3	4	3	1
24	"male"	3	5	3	2	4	5	3	2
24	"male"	4	6	3	1	5	5	3	2
24	"male"	5	6	2	2	5	5	3	1
24	"male"	7	6	4	1	3	3	2	2
24	"male"	8	5	3	1	4	5	3	3
24	"male"	9	6	4	1	3	5	3	2
24	"male"	10	5	2	1	4	5	3	2
24	"male"	11	7	3	1	5	4	1	3
24	"male"	12	5	3	1	5	7	2	2
24	"male"	13	6	3	1	2	4	2	1
24	"male"	15	5	1	1	4	5	2	2
24	"male"	16	6	4	3	3	5	1	1
24	"male"	17	7	4	3	2	4	2	1
24	"male"	18	6	3	1	4	5	4	2
24	"male"	19	6	4	3	3	5	2	2
24	"male"	21	5	4	4	3	2	2	1
24	"male"	22	7	2	2	5	5	3	4
24	"male"	23	4	2	1	3	5	2	2
24	"male"	24	7	4	4	4	3	2	1
24	"male"	26	7	4	2	2	3	1	1
24	"male"	27	7	4	3	4	6	4	2
24	"male"	28	4	3	1	6	5	3	4
24	"male"	29	3	1	1	4	6	3	3
24	"male"	30	6	5	2	4	4	2	1
24	"male"	32	5	2	2	4	6	3	2
24	"male"	33	7	3	2	2	5	2	1
24	"male"	35	5	4	1	3	5	2	4
24	"male"	36	5	4	2	4	4	2	1
24	"male"	37	6	5	2	5	5	2	2
24	"male"	38	5	2	1	3	3	1	1
24	"male"	39	4	3	2	3	4	3	3
24	"male"	40	7	3	4	4	4	4	2
25	"female"	1	7	5	6	5	1	3	1
25	"female"	3	7	6	6	4	1	2	1
25	"female"	5	7	5	6	5	1	2	1
25	"female"	6	7	7	6	5	1	3	1
25	"female"	7	5	6	7	4	1	1	1
25	"female"	8	7	5	5	5	1	2	1
25	"female"	9	6	4	5	3	1	2	1
25	"female"	11	7	7	7	4	1	2	1
25	"female"	12	7	7	6	2	1	2	1
25	"female"	13	5	5	6	7	1	2	1
25	"female"	14	5	5	6	5	1	1	1
25	"female"	15	6	7	7	3	1	2	1
25	"female"	17	5	5	5	5	1	1	1
25	"female"	19	6	7	6	5	1	2	1
25	"female"	20	4	6	5	4	1	3	1
25	"female"	22	6	6	6	5	1	2	1
25	"female"	23	6	4	6	6	1	3	1
25	"female"	24	6	6	6	4	1	2	1
25	"female"	25	5	5	5	6	1	3	1
25	"female"	26	7	7	7	4	1	1	1
25	"female"	27	7	7	7	4	1	1	1
25	"female"	28	5	6	5	5	1	1	1
25	"female"	29	7	7	6	2	1	1	1
25	"female"	30	4	5	6	3	1	2	1
25	"female"	31	7	7	6	5	2	2	1
25	"female"	33	7	7	7	4	1	2	1
25	"female"	34	5	5	6	5	1	3	1
25	"female"	35	7	6	6	3	1	1	1
25	"female"	36	7	7	7	4	1	1	1
25	"female"	37	7	7	6	2	1	1	1
25	"female"	38	4	5	5	5	1	3	2
25	"female"	39	7	5	5	3	1	2	1
25	"female"	40	6	6	6	3	1	1	1
26	"male"	1	1	7	6	3	1	3	1
26	"male"	2	1	5	4	4	2	2	1
26	"male"	3	1	6	4	6	4	3	1
26	"male"	4	1	6	5	4	3	2	1
26	"male"	5	2	7	5	4	2	3	1
26	"male"	6	2	5	4	5	3	2	1
26	"male"	7	2	6	4	4	1	1	1
26	"male"	9	3	6	5	2	1	1	1
26	"male"	10	1	6	6	6	4	3	1
26	"male"	11	1	6	4	3	1	1	1
26	"male"	12	1	6	4	5	3	3	1
26	"male"	15	1	5	4	5	3	4	1
26	"male"	16	1	6	4	5	3	2	1
26	"male"	18	2	7	5	3	3	3	1
26	"male"	21	1	4	3	5	5	4	1
26	"male"	22	1	6	5	6	3	3	1
26	"male"	23	2	7	5	4	2	1	1
26	"male"	24	1	5	5	4	1	2	1
26	"male"	25	1	6	5	4	2	3	1
26	"male"	26	2	7	5	3	1	1	1
26	"male"	27	1	7	5	4	2	1	1
26	"male"	28	1	5	4	5	3	2	1
26	"male"	29	4	7	6	5	2	2	1
26	"male"	30	1	7	6	4	4	4	1
26	"male"	34	2	6	4	5	2	3	1
26	"male"	35	1	5	4	6	4	3	1
26	"male"	36	1	4	3	7	5	4	3
26	"male"	38	2	7	6	3	3	2	1
26	"male"	40	1	6	5	2	3	1	1
27	"male"	1	7	7	7	5	2	5	1
27	"male"	2	6	7	7	5	1	2	1
27	"male"	4	6	7	7	3	2	5	1
27	"male"	5	5	7	7	4	1	2	1
27	"male"	7	6	7	6	5	1	3	1
27	"male"	8	6	7	7	4	1	3	2
27	"male"	9	5	7	6	4	1	4	2
27	"male"	10	5	7	5	5	2	5	2
27	"male"	11	4	7	5	7	2	6	3
27	"male"	14	6	7	5	5	2	5	3
27	"male"	15	5	7	7	3	1	2	1
27	"male"	16	5	7	7	4	1	3	1
27	"male"	17	6	7	7	5	1	3	1
27	"male"	18	6	7	7	4	2	4	1
27	"male"	19	4	7	7	4	1	3	1
27	"male"	20	5	7	7	6	2	5	2
27	"male"	23	5	7	7	3	1	3	1
27	"male"	24	6	7	7	5	2	5	2
27	"male"	25	6	7	7	3	1	3	2
27	"male"	26	4	7	6	6	3	7	3
27	"male"	27	7	7	7	3	1	3	1
27	"male"	28	7	7	7	1	1	4	2
27	"male"	30	6	7	7	4	2	5	1
27	"male"	32	3	7	7	5	2	4	2
27	"male"	33	7	7	7	3	2	3	1
27	"male"	34	7	7	7	4	3	3	2
27	"male"	35	5	7	7	5	2	3	1
27	"male"	37	4	7	7	5	3	5	3
27	"male"	38	6	7	7	3	1	4	1
27	"male"	39	7	7	7	4	2	2	2
27	"male"	40	7	7	7	4	1	3	1
28	"male"	1	7	7	6	2	1	1	1
28	"male"	2	7	7	5	3	1	2	1
28	"male"	3	7	6	6	3	1	1	1
28	"male"	4	6	7	6	2	2	1	1
28	"male"	6	7	7	5	3	1	1	1
28	"male"	7	6	7	6	1	1	1	1
28	"male"	8	6	7	5	4	1	1	1
28	"male"	9	5	7	6	1	1	1	1
28	"male"	10	6	7	6	2	1	1	1
28	"male"	17	7	7	7	1	1	1	1
28	"male"	18	7	7	5	1	2	1	1
28	"male"	20	7	7	7	2	1	1	1
28	"male"	21	6	7	5	1	1	1	1
28	"male"	23	7	7	7	1	1	1	1
28	"male"	24	7	7	6	3	1	1	1
28	"male"	25	6	7	5	2	1	1	1
28	"male"	26	7	7	7	1	1	1	1
28	"male"	27	7	7	6	2	1	1	1
28	"male"	28	6	7	6	2	1	2	1
28	"male"	29	6	7	5	2	1	1	1
28	"male"	33	6	7	6	2	1	1	1
28	"male"	34	7	7	6	3	1	1	1
28	"male"	35	7	6	5	2	2	2	1
28	"male"	36	6	7	7	4	1	3	1
28	"male"	37	7	7	7	1	1	1	1
28	"male"	38	7	7	7	4	2	1	1
28	"male"	39	7	7	6	2	1	1	1
29	"female"	1	5	7	1	5	3	2	1
29	"female"	2	5	7	2	5	4	2	1
29	"female"	3	7	7	5	4	2	1	1
29	"female"	4	7	7	4	3	3	1	1
29	"female"	5	5	7	3	3	2	1	2
29	"female"	6	5	7	3	3	2	1	2
29	"female"	7	7	7	4	3	3	1	1
29	"female"	9	6	7	3	4	3	1	3
29	"female"	10	7	7	3	5	2	2	1
29	"female"	12	6	7	5	5	1	1	1
29	"female"	14	7	7	4	4	2	1	1
29	"female"	15	6	7	3	3	4	1	2
29	"female"	16	6	7	4	4	3	3	3
29	"female"	17	7	7	5	3	2	1	1
29	"female"	18	7	7	4	3	1	1	1
29	"female"	19	5	7	3	4	2	1	2
29	"female"	20	7	7	5	4	2	1	1
29	"female"	23	4	7	3	5	4	2	4
29	"female"	24	6	7	4	4	1	1	1
29	"female"	25	6	7	3	4	2	1	1
29	"female"	26	7	7	5	1	3	1	1
29	"female"	27	5	7	4	3	4	1	2
29	"female"	28	6	7	2	1	1	1	1
29	"female"	30	6	7	2	4	3	3	3
29	"female"	32	7	7	5	2	1	1	1
29	"female"	33	5	7	2	4	2	1	1
29	"female"	34	6	7	3	1	2	1	1
29	"female"	35	7	7	4	2	2	1	1
29	"female"	36	6	7	5	3	2	1	1
29	"female"	37	6	7	2	4	2	1	1
29	"female"	38	6	7	3	4	2	3	2
29	"female"	39	5	7	4	3	2	1	1
30	"male"	1	7	7	4	3	1	3	1
30	"male"	2	7	7	4	5	2	5	2
30	"male"	3	7	7	4	4	2	4	1
30	"male"	4	7	6	4	4	1	3	1
30	"male"	5	7	7	5	4	1	3	1
30	"male"	6	7	7	3	4	2	5	2
30	"male"	7	7	7	4	4	2	3	1
30	"male"	8	7	6	1	5	3	4	2
30	"male"	9	7	7	4	3	3	3	1
30	"male"	10	7	7	3	6	3	4	1
30	"male"	12	7	6	3	3	1	6	1
30	"male"	13	7	7	2	4	4	4	1
30	"male"	14	7	6	4	4	1	4	1
30	"male"	16	7	7	2	4	3	5	1
30	"male"	17	7	7	3	3	1	4	1
30	"male"	18	7	7	6	3	1	4	1
30	"male"	19	7	7	5	4	1	1	1
30	"male"	20	7	7	5	5	2	3	2
30	"male"	22	7	7	6	4	1	3	1
30	"male"	23	7	7	4	5	1	4	2
30	"male"	24	7	7	4	5	2	3	1
30	"male"	25	7	7	4	5	1	3	1
30	"male"	26	7	7	4	3	3	4	2
30	"male"	27	7	7	5	4	1	4	1
30	"male"	28	7	7	5	3	1	3	1
30	"male"	29	7	7	4	4	1	2	1
30	"male"	31	7	7	6	2	1	2	1
30	"male"	32	7	7	4	4	2	3	1
30	"male"	34	7	7	6	5	1	3	1
30	"male"	36	7	7	4	4	1	3	1
30	"male"	37	7	6	4	3	1	3	2
30	"male"	39	7	7	5	4	1	3	1
30	"male"	40	7	7	6	2	1	2	1
31	"female"	1	6	5	3	3	1	3	1
31	"female"	2	5	6	2	3	1	2	1
31	"female"	3	5	7	2	4	1	1	1
31	"female"	4	4	6	1	3	1	2	1
31	"female"	6	6	6	2	2	1	1	1
31	"female"	8	5	7	1	5	2	3	1
31	"female"	10	6	5	2	2	1	2	1
31	"female"	11	5	6	2	5	1	5	2
31	"female"	13	4	6	2	3	1	2	1
31	"female"	14	5	5	1	4	1	3	1
31	"female"	15	6	6	4	4	1	2	1
31	"female"	16	2	5	2	5	1	3	1
31	"female"	19	5	5	1	4	1	3	1
31	"female"	20	5	5	1	4	1	3	1
31	"female"	22	5	7	3	2	1	1	1
31	"female"	23	6	5	3	3	1	2	1
31	"female"	24	6	7	3	3	1	4	1
31	"female"	25	5	5	1	2	1	2	1
31	"female"	26	5	6	4	4	1	3	1
31	"female"	27	7	7	4	3	1	1	1
31	"female"	28	4	5	3	3	1	2	1
31	"female"	29	7	7	5	1	1	1	1
31	"female"	30	5	7	2	4	1	2	1
31	"female"	32	6	6	4	2	1	1	1
31	"female"	33	7	7	2	2	1	2	1
31	"female"	34	3	5	1	3	1	2	1
31	"female"	35	5	5	2	4	1	4	1
31	"female"	36	7	7	3	4	1	3	1
31	"female"	37	3	5	2	4	1	2	1
31	"female"	38	5	6	1	3	1	2	1
31	"female"	40	5	6	3	2	1	2	1
32	"female"	2	6	7	2	4	2	3	1
32	"female"	4	6	7	2	3	1	3	1
32	"female"	5	3	4	1	5	3	5	1
32	"female"	6	6	7	4	2	2	4	1
32	"female"	7	5	7	3	3	1	4	1
32	"female"	8	7	7	3	2	1	4	1
32	"female"	9	6	7	4	1	1	2	1
32	"female"	10	5	7	2	4	2	4	1
32	"female"	11	7	7	4	2	1	2	1
32	"female"	12	4	7	1	4	2	4	1
32	"female"	15	6	7	4	3	2	3	1
32	"female"	16	6	7	5	2	2	2	1
32	"female"	17	6	6	1	3	2	4	1
32	"female"	18	5	5	2	5	3	4	1
32	"female"	21	5	6	3	3	1	4	1
32	"female"	22	5	7	3	3	2	3	1
32	"female"	23	5	7	3	3	1	4	1
32	"female"	25	7	7	3	3	1	3	1
32	"female"	26	4	7	2	3	1	3	1
32	"female"	27	5	5	2	2	1	4	1
32	"female"	28	6	7	3	2	1	2	1
32	"female"	30	5	7	3	3	3	5	1
32	"female"	31	5	7	3	4	1	4	1
32	"female"	32	4	7	2	2	1	5	1
32	"female"	33	6	7	2	4	1	4	2
32	"female"	35	4	7	2	2	1	3	1
32	"female"	36	4	7	3	3	1	3	1
33	"male"	2	5	4	3	1	4	1	1
33	"male"	3	2	3	2	3	5	1	4
33	"male"	5	4	4	3	1	2	1	1
33	"male"	6	5	6	4	1	3	1	1
33	"male"	7	5	3	3	3	2	1	1
33	"male"	8	5	5	4	2	3	1	2
33	"male"	9	4	6	5	2	4	1	2
33	"male"	10	3	4	1	3	4	3	4
33	"male"	12	4	5	2	2	4	1	2
33	"male"	13	4	4	3	2	4	1	2
33	"male"	16	5	4	2	1	3	1	1
33	"male"	17	4	3	2	3	4	2	3
33	"male"	18	3	3	1	2	4	2	2
33	"male"	19	4	4	3	1	2	1	1
33	"male"	20	3	3	1	3	3	2	2
33	"male"	22	4	3	2	1	4	1	1
33	"male"	23	4	5	3	3	3	1	2
33	"male"	25	3	3	3	2	3	1	3
33	"male"	27	3	4	2	3	3	2	2
33	"male"	28	3	2	2	3	5	2	1
33	"male"	31	5	5	3	1	1	1	1
33	"male"	32	4	6	4	2	3	1	1
33	"male"	34	5	6	4	2	2	1	1
33	"male"	36	4	4	1	3	3	2	2
33	"male"	38	3	3	1	3	4	2	3
33	"male"	40	5	5	3	2	3	1	1
34	"male"	3	5	7	4	3	1	1	1
34	"male"	5	6	7	3	1	1	1	3
34	"male"	6	6	7	5	1	1	1	2
34	"male"	7	3	4	2	2	1	1	2
34	"male"	8	6	7	4	1	1	1	1
34	"male"	9	6	7	5	2	1	1	2
34	"male"	10	5	7	5	2	2	1	3
34	"male"	12	7	7	5	2	1	1	1
34	"male"	13	6	7	4	1	1	1	1
34	"male"	15	4	7	3	4	1	1	4
34	"male"	16	5	7	4	3	1	2	2
34	"male"	17	5	7	5	3	1	1	2
34	"male"	18	5	7	5	1	1	1	1
34	"male"	19	7	7	7	1	1	1	1
34	"male"	21	6	7	3	3	1	1	3
34	"male"	22	5	7	5	1	1	1	2
34	"male"	23	5	7	3	4	1	1	3
34	"male"	24	5	7	4	1	1	1	1
34	"male"	25	4	6	2	5	3	1	4
34	"male"	26	6	7	6	1	1	1	1
34	"male"	27	7	7	5	1	1	1	1
34	"male"	28	6	7	4	3	1	1	2
34	"male"	29	6	7	5	1	1	1	2
34	"male"	31	6	7	5	2	1	1	3
34	"male"	32	5	7	4	3	1	1	4
34	"male"	33	4	7	4	3	2	1	4
34	"male"	36	4	6	3	3	1	1	3
34	"male"	37	4	7	5	2	1	1	2
34	"male"	38	5	7	4	2	1	1	3
34	"male"	39	4	7	3	3	1	2	4
34	"male"	40	4	6	4	2	1	1	3
35	"female"	1	3	5	2	5	2	3	1
35	"female"	2	2	5	3	4	3	1	1
35	"female"	3	3	7	3	4	3	1	1
35	"female"	5	4	7	5	3	2	2	1
35	"female"	6	4	6	3	3	1	1	1
35	"female"	7	3	5	3	4	2	2	1
35	"female"	8	3	7	4	4	1	1	1
35	"female"	9	2	6	3	6	2	2	1
35	"female"	12	2	7	3	6	2	3	1
35	"female"	14	4	7	3	4	1	3	1
35	"female"	15	3	6	3	3	3	2	1
35	"female"	16	2	7	2	5	4	4	1
35	"female"	17	2	7	3	6	3	2	1
35	"female"	20	4	7	5	4	1	2	1
35	"female"	21	3	6	3	5	3	4	1
35	"female"	22	1	4	3	4	4	2	1
35	"female"	23	3	5	4	4	2	3	1
35	"female"	24	3	7	3	6	1	3	1
35	"female"	26	2	4	3	4	3	3	1
35	"female"	28	3	7	3	5	4	3	1
35	"female"	29	2	6	2	5	3	4	1
35	"female"	31	5	7	3	3	2	1	1
35	"female"	32	3	5	2	4	4	2	1
35	"female"	33	3	7	4	5	1	2	1
35	"female"	34	3	7	5	3	1	1	1
35	"female"	35	3	7	3	3	4	4	1
35	"female"	37	3	6	5	4	2	2	1
35	"female"	38	3	7	2	5	3	3	1
35	"female"	39	4	7	3	5	3	2	1
35	"female"	40	2	5	2	4	2	3	1
36	"male"	3	6	5	5	3	3	2	1
36	"male"	4	5	5	3	3	2	2	1
36	"male"	7	6	5	4	4	4	4	2
36	"male"	8	4	3	3	3	2	2	1
36	"male"	9	6	5	3	3	3	4	1
36	"male"	10	5	4	3	3	4	3	1
36	"male"	11	4	3	1	5	4	4	3
36	"male"	12	5	5	4	3	2	3	2
36	"male"	13	6	4	3	3	2	2	1
36	"male"	14	3	3	3	4	5	3	2
36	"male"	15	6	4	3	4	3	2	2
36	"male"	16	5	3	4	4	1	1	1
36	"male"	17	4	4	3	5	3	4	2
36	"male"	18	3	3	2	5	4	4	1
36	"male"	21	5	3	2	4	3	3	2
36	"male"	23	5	4	4	3	2	2	3
36	"male"	24	7	4	5	3	3	2	1
36	"male"	25	5	2	3	2	3	3	2
36	"male"	26	6	4	2	3	2	2	1
36	"male"	28	7	6	5	2	1	1	1
36	"male"	29	5	4	3	3	2	2	1
36	"male"	30	6	4	3	1	2	3	1
36	"male"	33	4	3	2	3	4	3	2
36	"male"	34	4	2	2	4	2	2	1
36	"male"	35	5	5	4	2	2	2	1
36	"male"	37	6	5	5	2	1	2	1
36	"male"	38	4	3	2	3	4	3	1
36	"male"	39	5	4	4	2	1	2	1
37	"female"	1	4	6	2	3	1	3	2
37	"female"	2	5	7	3	2	1	1	2
37	"female"	3	3	5	2	5	1	3	3
37	"female"	4	5	6	2	4	2	2	2
37	"female"	5	6	7	3	3	1	2	1
37	"female"	6	4	5	1	5	2	3	2
37	"female"	7	4	6	3	3	1	1	1
37	"female"	8	6	7	4	4	1	2	1
37	"female"	9	5	7	3	1	1	1	1
37	"female"	10	5	7	3	3	1	2	1
37	"female"	12	5	7	2	3	1	1	1
37	"female"	15	3	4	1	4	1	3	2
37	"female"	16	5	6	2	2	1	2	1
37	"female"	17	5	7	5	3	1	2	2
37	"female"	18	4	6	3	4	1	3	3
37	"female"	20	4	7	3	5	1	4	2
37	"female"	21	5	7	3	4	1	2	2
37	"female"	22	3	4	1	5	1	2	3
37	"female"	23	4	7	2	5	1	3	1
37	"female"	24	6	7	3	2	1	2	1
37	"female"	25	6	7	4	2	1	2	1
37	"female"	26	3	5	2	3	1	1	1
37	"female"	27	4	7	3	3	1	1	3
37	"female"	28	7	7	3	3	1	1	1
37	"female"	29	4	5	3	3	1	2	3
37	"female"	30	4	7	3	3	1	1	1
37	"female"	32	4	5	1	5	1	2	3
37	"female"	33	3	4	1	4	1	3	4
37	"female"	34	3	5	2	6	1	3	2
37	"female"	37	3	6	3	3	1	2	2
37	"female"	38	4	6	2	4	1	4	2
37	"female"	39	4	5	2	4	1	2	1
37	"female"	40	5	7	3	3	1	2	3
38	"male"	2	7	5	6	3	1	3	1
38	"male"	3	7	7	7	2	1	2	1
38	"male"	4	7	6	5	4	1	3	1
38	"male"	5	7	7	7	2	1	2	1
38	"male"	6	7	5	6	5	2	3	1
38	"male"	7	7	7	7	3	1	2	1
38	"male"	8	7	7	6	4	1	3	1
38	"male"	9	7	7	7	3	1	1	1
38	"male"	11	7	5	5	5	2	3	1
38	"male"	15	7	7	7	4	2	1	1
38	"male"	16	7	6	6	5	1	3	2
38	"male"	17	7	7	7	3	1	1	1
38	"male"	18	7	7	7	3	1	2	1
38	"male"	23	7	7	5	4	2	2	1
38	"male"	24	7	7	7	3	1	2	1
38	"male"	25	7	7	7	2	1	1	1
38	"male"	26	7	7	7	4	2	2	1
38	"male"	29	7	5	5	3	1	3	1
38	"male"	30	7	7	6	3	1	3	1
38	"male"	31	7	7	6	3	2	2	1
38	"male"	32	7	7	6	5	2	2	2
38	"male"	33	7	5	5	5	1	4	2
38	"male"	34	7	7	6	2	1	2	1
38	"male"	35	7	6	5	4	2	4	2
38	"male"	36	7	6	4	3	1	2	1
38	"male"	37	7	7	4	4	1	3	1
38	"male"	38	7	7	6	4	1	3	1
38	"male"	40	7	6	5	4	2	4	1
39	"female"	1	5	5	3	2	2	3	1
39	"female"	2	5	4	3	4	2	4	1
39	"female"	3	6	6	3	3	2	3	1
39	"female"	4	5	5	3	4	2	3	1
39	"female"	5	6	5	3	4	2	4	2
39	"female"	6	7	6	4	3	1	3	1
39	"female"	7	5	5	2	3	1	3	1
39	"female"	8	4	5	3	5	3	4	2
39	"female"	9	3	5	3	5	4	4	2
39	"female"	12	5	5	1	4	3	4	2
39	"female"	13	4	4	3	4	3	4	2
39	"female"	15	6	4	2	3	2	3	1
39	"female"	16	5	6	3	4	1	4	1
39	"female"	17	4	5	3	3	2	3	1
39	"female"	19	7	5	4	2	2	4	1
39	"female"	21	5	6	3	3	2	1	1
39	"female"	23	7	6	3	2	2	2	1
39	"female"	24	6	6	4	4	1	2	1
39	"female"	25	6	6	3	3	1	2	1
39	"female"	26	5	4	1	3	2	2	1
39	"female"	28	3	4	2	3	3	5	1
39	"female"	29	6	7	3	3	2	4	1
39	"female"	31	7	6	4	3	1	1	1
39	"female"	34	4	4	2	4	3	5	1
39	"female"	35	6	6	4	3	3	3	1
39	"female"	36	6	4	4	3	1	3	1
39	"female"	37	6	5	2	4	1	2	1
39	"female"	38	3	5	3	4	4	3	1
39	"female"	39	6	6	3	3	1	2	1
39	"female"	40	4	5	2	5	2	3	1
40	"female"	1	3	4	5	3	1	1	1
40	"female"	2	5	6	4	1	1	1	1
40	"female"	3	5	6	5	3	1	1	1
40	"female"	4	5	6	4	1	1	1	1
40	"female"	6	3	5	3	3	1	1	1
40	"female"	9	4	5	4	1	1	1	1
40	"female"	10	6	6	5	2	1	1	1
40	"female"	11	5	7	6	1	1	1	1
40	"female"	12	5	6	5	1	1	1	1
40	"female"	13	5	7	4	1	1	1	1
40	"female"	14	4	5	4	3	1	1	1
40	"female"	15	5	7	7	1	1	1	1
40	"female"	16	4	5	4	3	1	1	1
40	"female"	17	6	7	6	1	1	1	1
40	"female"	18	7	7	7	1	1	1	1
40	"female"	19	5	5	4	1	1	1	1
40	"female"	20	5	7	4	1	1	1	1
40	"female"	22	5	7	6	1	1	1	1
40	"female"	24	3	5	5	1	1	1	1
40	"female"	25	3	4	3	2	1	1	1
40	"female"	26	6	7	5	1	1	1	1
40	"female"	27	4	6	6	1	1	1	1
40	"female"	28	4	5	3	1	1	1	1
40	"female"	29	3	6	5	1	1	1	1
40	"female"	30	4	6	4	2	1	1	1
40	"female"	31	2	5	5	2	1	1	1
40	"female"	32	6	7	5	1	1	1	1
40	"female"	33	5	7	5	2	1	1	1
40	"female"	35	7	7	6	1	1	1	1
40	"female"	36	6	6	4	1	1	1	1
40	"female"	37	4	7	3	2	1	1	1
40	"female"	38	4	5	4	2	1	1	2
40	"female"	39	4	5	3	1	1	1	1
40	"female"	40	7	7	6	1	1	1	1
41	"female"	2	3	4	3	5	2	3	4
41	"female"	4	2	4	2	3	3	2	4
41	"female"	5	4	4	4	4	1	3	3
41	"female"	6	4	6	5	4	3	2	3
41	"female"	7	4	4	4	4	1	2	3
41	"female"	8	4	4	3	4	1	2	2
41	"female"	9	4	4	4	3	1	2	2
41	"female"	10	3	3	1	5	2	3	3
41	"female"	11	3	5	4	4	1	4	2
41	"female"	12	1	2	1	6	3	3	3
41	"female"	16	2	1	1	6	2	5	3
41	"female"	17	4	4	3	5	3	3	3
41	"female"	18	4	4	2	3	1	2	2
41	"female"	19	4	4	4	3	1	1	3
41	"female"	20	3	3	3	4	1	3	3
41	"female"	22	3	3	3	4	2	3	3
41	"female"	23	4	4	3	3	1	3	2
41	"female"	24	4	3	3	3	1	2	3
41	"female"	25	4	3	1	5	3	4	4
41	"female"	26	2	2	2	5	3	3	5
41	"female"	27	3	4	4	3	1	2	3
41	"female"	29	4	3	3	4	1	3	4
41	"female"	30	3	3	4	5	2	5	3
41	"female"	31	5	5	4	3	1	2	1
41	"female"	32	4	4	3	5	2	3	2
41	"female"	33	5	4	4	4	1	1	3
41	"female"	34	5	4	5	2	1	2	2
41	"female"	35	3	2	2	5	2	3	5
41	"female"	36	6	5	5	3	1	1	1
41	"female"	37	2	2	2	6	2	3	5
41	"female"	39	2	3	2	5	2	2	2
41	"female"	40	4	3	3	3	1	1	2
42	"male"	2	2	4	2	2	1	1	1
42	"male"	4	4	6	5	1	1	1	1
42	"male"	5	3	6	3	1	1	2	1
42	"male"	6	3	4	4	2	1	1	1
42	"male"	7	5	6	5	1	1	1	1
42	"male"	8	2	5	4	2	1	1	1
42	"male"	9	3	6	4	1	1	2	1
42	"male"	10	4	4	3	2	1	3	1
42	"male"	11	3	6	3	1	1	2	1
42	"male"	12	4	5	3	1	1	1	1
42	"male"	13	5	6	5	1	1	1	1
42	"male"	14	3	3	3	3	1	2	1
42	"male"	15	4	6	3	2	1	1	1
42	"male"	18	4	7	6	3	1	1	1
42	"male"	19	3	6	4	2	1	1	1
42	"male"	21	2	5	3	2	1	1	1
42	"male"	22	4	7	5	1	1	1	1
42	"male"	23	5	6	3	3	1	1	1
42	"male"	24	2	5	4	2	1	1	1
42	"male"	25	3	5	4	1	1	1	1
42	"male"	26	5	6	5	1	1	1	1
42	"male"	27	4	7	5	2	1	2	1
42	"male"	28	4	6	3	4	2	2	1
42	"male"	29	2	3	2	2	1	2	1
42	"male"	31	5	6	6	3	1	1	1
42	"male"	32	5	6	4	2	1	2	1
42	"male"	34	3	5	3	2	1	2	1
42	"male"	35	3	4	2	2	1	1	1
42	"male"	36	2	5	3	1	2	1	1
42	"male"	37	5	6	4	1	1	1	1
42	"male"	38	4	6	5	1	1	1	1
42	"male"	40	3	4	3	1	1	1	1
43	"male"	1	5	5	3	2	2	2	2
43	"male"	3	3	5	2	4	3	3	4
43	"male"	4	5	5	3	4	3	3	3
43	"male"	5	5	7	3	2	1	3	1
43	"male"	6	3	2	1	4	5	4	5
43	"male"	8	4	6	2	3	2	3	2
43	"male"	9	4	4	2	3	3	4	2
43	"male"	10	6	6	4	2	2	3	2
43	"male"	11	6	6	5	4	2	3	3
43	"male"	12	4	5	4	2	1	4	2
43	"male"	13	4	6	3	4	3	3	4
43	"male"	14	5	6	2	1	1	3	2
43	"male"	15	4	5	3	1	1	3	3
43	"male"	17	5	4	2	3	3	3	2
43	"male"	18	5	5	4	4	3	4	3
43	"male"	19	6	6	4	3	3	4	1
43	"male"	20	4	6	4	2	2	2	2
43	"male"	22	4	6	3	2	3	4	3
43	"male"	23	5	6	3	2	1	2	1
43	"male"	24	5	6	4	2	2	4	2
43	"male"	25	6	4	3	2	3	3	3
43	"male"	26	5	4	3	2	2	4	4
43	"male"	27	4	4	3	5	2	4	3
43	"male"	28	4	6	3	5	3	3	4
43	"male"	29	2	4	1	4	3	5	3
43	"male"	30	5	5	4	1	2	2	2
43	"male"	31	4	4	3	2	2	3	1
43	"male"	34	5	6	4	1	1	2	2
43	"male"	35	5	4	1	4	3	4	3
43	"male"	36	5	7	5	3	2	4	1
43	"male"	37	4	5	3	3	3	4	3
